# oxts origin
49.010619996562,8.4398681511936,114.83554077148,0.024897,0.007637,2.4589693267949,7.4911367224893,-9.2843373108789,11.929668056533,-0.014367788770232,0.024766263631239,-0.17055207227403,-0.17030581827502,9.464117856899501,-0.10365578206552,-0.40232850854684,9.4581587413475,0.0065543915862311,0.0079771227899561,-0.044098105345632,0.0062425751447797,0.0090566795384469,-0.043936185444083,0.09021086409075101,0.031890437438204,4,10,4,4,0
 
# Track: 1
2011-09-26 13:10:04.865551752,-10.40636591187602,-4.065155868872557,-0.2715841343973671,0.0021046373489021,3.06395828291037e-05,-1.100561054170647e-05,0,0,-0.1036985889077187,0.9946087598800659,3.721778392791748,1.761647939682007,1.593313455581665
2011-09-26 13:10:04.969029938,-9.404375498127214,-3.823866011283263,-0.2668279902095129,4.498825094174319,1.083109522964566,0.003632602931911497,0,0,-0.1417140811681747,0.9899076819419861,3.924880504608154,2.132342576980591,1.580682992935181
2011-09-26 13:10:04.969029938,-9.970499731468186,-3.755175352355951,-0.4307687881067217,1.957627276950066,1.391445648234525,-0.1219298427791484,0,0,-0.2780885100364685,0.9605554342269897,0.6688468456268311,0.5110410451889038,0.5936146378517151
2011-09-26 13:10:05.072525760,-8.496117853695239,-3.741979730763965,-0.3799802965062823,8.873253177309987,0.6801132285329685,0.01065915726231924,0,0,-0.1264033764600754,0.9919789433479309,3.821438550949097,1.932316780090332,1.576390862464905
2011-09-26 13:10:05.072525760,-8.793016893222983,-3.701292945401168,-0.4670494760730243,7.258783864951538,0.9013586946390036,-0.1714072373638019,0,0,-0.1686165630817413,0.9856817126274109,1.093897461891174,0.6406419277191162,0.5977837443351746
2011-09-26 13:10:05.176025090,-7.079370480611709,-3.763868651760262,-0.4027047080307228,11.48147517388439,0.2174475918355382,0.06629112905404502,0,0,-0.1160172671079636,0.9932471513748169,3.543307781219482,2.089356899261475,1.587584733963013
2011-09-26 13:10:05.279513201,-5.358893557156476,-3.872611138323682,-0.3202526689767548,13.28603185953571,-0.2275047603675164,0.2825212332906801,0,0,-0.08344428986310959,0.9965124130249023,4.084711074829102,2.182575941085815,1.639941334724426
2011-09-26 13:10:05.383004368,-3.195225703081896,-3.929227220521019,-0.3018575492236836,15.48436518237093,-0.3196864633438184,0.2539832214608846,0,0,0.8779176473617554,0.4788116216659546,2.58010721206665,1.50400722026825,1.281630992889404
2011-09-26 13:10:05.383004368,-3.617709302709603,-3.858392206691959,-0.270945586314497,14.30675083838693,-0.1222437024534267,0.3353385401212872,0,0,-0.1442078202962875,0.9895474314689636,2.095690250396729,0.7373189330101013,1.605843782424927
2011-09-26 13:10:05.486475352,-1.96010619308655,-3.885310470955718,-0.2153188016931697,14.76137997874993,-0.1588393080638998,0.3887770172749606,0,0,-0.2049917131662369,0.9787636995315552,3.712462425231934,2.164402961730957,1.583743095397949
